Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4308139426,00000130,false,Rx,0,8,03,80,FD,7C,00,01,0F,A8,
4308139662,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4308149431,00000130,false,Rx,0,8,08,80,03,7D,00,01,00,3E,
4308149678,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4308159447,00000130,false,Rx,0,8,04,80,0F,7D,00,01,01,5A,
4308159684,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4308169442,00000130,false,Rx,0,8,10,80,0F,7D,00,01,02,AD,
4308169678,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4308179582,00000130,false,Rx,0,8,0A,80,09,7D,00,01,03,00,
4308179828,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4308189421,00000130,false,Rx,0,8,06,80,06,7D,00,01,04,94,
4308189668,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4308199428,00000130,false,Rx,0,8,09,80,FD,7C,00,01,05,12,
4308199663,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4308209297,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4308209541,00000130,false,Rx,0,8,0F,80,02,7D,00,01,06,94,
4308209780,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4308210008,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4308219433,00000130,false,Rx,0,8,0C,80,02,7D,00,01,07,6E,
4308219668,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4308229417,00000130,false,Rx,0,8,04,80,0E,7D,00,01,08,C5,
4308229663,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4308239422,00000130,false,Rx,0,8,0D,80,23,7D,00,01,09,3E,
4308239657,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4308249417,00000130,false,Rx,0,8,0B,80,23,7D,00,01,0A,CA,
4308249652,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4308259430,00000130,false,Rx,0,8,FE,7F,1C,7D,00,01,0B,10,
4308259665,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4308269423,00000130,false,Rx,0,8,FE,7F,0B,7D,00,01,0C,A6,
4308269669,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4308279427,00000130,false,Rx,0,8,05,80,1A,7D,00,01,0D,AA,
4308279662,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4308289442,00000130,false,Rx,0,8,FD,7F,2A,7D,00,01,0E,D0,
4308289677,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4308299424,00000130,false,Rx,0,8,F7,7F,17,7D,00,01,0F,22,
